customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,intent,secondary_intent,secondery_intent
295731,How much more time will you all take ????,295733,Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),Mon Oct 30 08:12:41 +0000 2017,Mon Oct 30 08:30:00 +0000 2017,@AmazonHelp How much more time will you all take ????,@186439 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),genral_enquiry,order_delayed,order_delayed
295725,"Hi, I've filled the Form.",295723,Thanks for the heads up. We'll check the details and get back to you. ^KH,Mon Oct 02 12:04:26 +0000 2017,Mon Oct 02 12:38:40 +0000 2017,"@AmazonHelp Hi,

I've filled the Form.",@186439 Thanks for the heads up. We'll check the details and get back to you. ^KH,genral_enquiry,order_delayed,order_delayed
295740,I'm referring to the refund of Shipping & Handling changes which I was supposed to get,295739,I'd like to take a closer look into this. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly. ^SQ,Sun Oct 01 19:37:56 +0000 2017,Sun Oct 01 20:52:30 +0000 2017,@AmazonHelp I'm referring to the refund of Shipping &amp; Handling changes which I was supposed to get,@186439 I'd like to take a closer look into this. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly. ^SQ,return/refund request,genral_enquiry,genral_enquiry
295742,"Very Bad response. I have written response, I haven't got my refund still.",295741,I'm sorry for any trouble caused. Are you referring to a refund for a canceled order or an order which you returned? ^NR,Sun Oct 01 15:29:30 +0000 2017,Sun Oct 01 16:06:29 +0000 2017,"@AmazonHelp Very Bad response. I have written response, I haven't got my refund still.",@186439 I'm sorry for any trouble caused. Are you referring to a refund for a canceled order or an order which you returned? ^NR,return/refund request,genral_enquiry,genral_enquiry
295764,"one book is showing up not on my author page where the other two are, how can i fix that?",295766,Please contact us via https://t.co/DTnFr9wX4F so we can look into this with you!,Fri Oct 06 18:00:22 +0000 2017,Fri Oct 06 18:16:03 +0000 2017,"@AmazonHelp one book is showing up not on my author page where the other two are, how can i fix that?",@186443 Please contact us via https://t.co/DTnFr9wX4F so we can look into this with you!,genral_enquiry,order_delayed,order_delayed
295769,"and @Amazon its been over 72 hours i don't see my newest book on amazon, did i do something wrong? isbn [PHONE]",295768,We're happy to help. Is this the book you're looking for: https://t.co/GOFTiMqibb? ^DW,Sat Sep 16 01:43:38 +0000 2017,Sat Sep 16 02:09:27 +0000 2017,"@14835 and @115821 its been over 72 hours i don't see my newest book on amazon, did i do something wrong? isbn 978-1976309984",@186443 We're happy to help. Is this the book you're looking for: https://t.co/GOFTiMqibb? ^DW,genral_enquiry,order_delayed,order_delayed
295786,I filled it out. No one called. Typical Amazon.,295788,Have you received any e-mail notifications in either your inbox or spam/junk folder? Sometimes notifications can end up here. ^WM,Wed Oct 11 16:13:28 +0000 2017,Wed Oct 11 16:17:31 +0000 2017,@AmazonHelp I filled it out.  No one called.  Typical Amazon.,@186446 Have you received any e-mail notifications in either your inbox or spam/junk folder? Sometimes notifications can end up here. ^WM,genral_enquiry,order_delayed,order_delayed
295787,"almost half of shipments sent by AMZL end up involving phone calls. I wish you would add a cost option to Prime to NEVER use AMZL. I was very happy with your service before them, now I would not recommend Amazon to anyone. Back to newegg, etc. for me. https://t.co/HOE1THnvTB",295785,"I'd like a member of my team to investigate this. Please, provide details here: https://t.co/EwP5Fn06jU ^JE",Fri Oct 06 18:24:59 +0000 2017,Fri Oct 06 18:27:35 +0000 2017,"almost half of shipments sent by AMZL end up involving phone calls.  I wish you would add a cost option to Prime to NEVER use AMZL.  I was very happy with your service before them, now I would not recommend Amazon to anyone.  Back to newegg, etc. for me. https://t.co/HOE1THnvTB","@186446 I'd like a member of my team to investigate this. Please, provide details here: https://t.co/EwP5Fn06jU ^JE",genral_enquiry,order_delayed,order_delayed
295792,"I’ve wanted a @user hoodie for years and finally got a chance, and @Amazon loses it. Frustrating, doubt I’ll even try to order another one",295790,"I'm sorry to hear this! Have you spoken to us directly? If so, were we able to provide you options or insight? Let us know! ^KN",Fri Oct 06 18:19:16 +0000 2017,Fri Oct 06 18:27:35 +0000 2017,"@115821 @119038 I’ve wanted a @119038 hoodie for years and finally got a chance, and @115821 loses it. Frustrating, doubt I’ll even try to order another one","@186447 I'm sorry to hear this! Have you spoken to us directly? If so, were we able to provide you options or insight? Let us know! ^KN",genral_enquiry,order_delayed,order_delayed
295799,Now it states “original estimate oct 8” and no other update? 🤷🏻‍♂️,295800,Have you had the chance to reach out to us through the link previously given? We'd like to have the chance to discuss options. ^HC,Tue Oct 10 00:16:40 +0000 2017,Tue Oct 10 00:34:32 +0000 2017,@AmazonHelp Now it states “original estimate oct 8” and no other update? 🤷🏻‍♂️,@186448 Have you had the chance to reach out to us through the link previously given? We'd like to have the chance to discuss options. ^HC,genral_enquiry,order_delayed,order_delayed
295796,"Hey @Amazon, placed my order a week ago, supposed to ship yesterday, it did not. Ordered on @user yesterday, 10am today. 🙌🏽#vegasstrong https://t.co/9oPBltbiHB",295794,"I'm sorry for the frustration! What does the current tracking state, found here: https://t.co/Y5jpI9gRhE ^AC",Fri Oct 06 18:20:41 +0000 2017,Fri Oct 06 18:27:02 +0000 2017,"Hey @115821, placed my order a week ago, supposed to ship yesterday, it did not. Ordered on @186449 yesterday, 10am today.  🙌🏽#vegasstrong https://t.co/9oPBltbiHB","@186448 I'm sorry for the frustration! What does the current tracking state, found here: https://t.co/Y5jpI9gRhE ^AC",genral_enquiry,order_delayed,order_delayed
295809,What are you good for are u here to help or go route me to call because I already called they gave me the fucking refund then cancelled it,295810,"We don't have access to order information via Twitter. In this instance, it would be best to reach us by phone again for help. ^TK",Fri Oct 06 19:56:05 +0000 2017,Fri Oct 06 20:01:36 +0000 2017,@AmazonHelp What are you good for are u here to help or go route me to call because I already called they gave me the fucking refund then cancelled it,"@186450 We don't have access to order information via Twitter. In this instance, it would be best to reach us by phone again for help. ^TK",return/refund request,genral_enquiry,genral_enquiry
295804,amazon is trash don’t order from here,295801,"We'd like to help. Without posting personal or account sensitive information, can you tell us more about what's going on? ^AF",Fri Oct 06 18:11:28 +0000 2017,Fri Oct 06 18:26:25 +0000 2017,@115821 amazon is trash don’t order from here,"@186450 We'd like to help. Without posting personal or account sensitive information, can you tell us more about what's going on?  ^AF",genral_enquiry,order_delayed,order_delayed
295813,I checked supported devices for movies but on a computer was not listed. So I can watch a rental on anything except a PC?,295812,You should be able to stream movies as well through your computer's browser. Learn more: https://t.co/wk5c4HyXcM ^JE,Fri Oct 06 18:21:37 +0000 2017,Fri Oct 06 18:26:25 +0000 2017,@AmazonHelp I checked  supported devices for movies but on a computer was not listed. So I can watch a rental on anything except a PC?,@180356 You should be able to stream movies as well through your computer's browser. Learn more: https://t.co/wk5c4HyXcM ^JE,genral_enquiry,order_delayed,order_delayed
295816,y u do this to me. i pre ordered this shit too https://t.co/A1SBJJPVIa,295814,I'm sorry it's been returned! Please contact us so we can look at the available options with you: https://t.co/JzP7hlA23B ^SB,Fri Oct 06 18:21:18 +0000 2017,Fri Oct 06 18:26:25 +0000 2017,"@115821 @128606 
y u do this to me. i pre ordered this shit too https://t.co/A1SBJJPVIa",@186451 I'm sorry it's been returned! Please contact us so we can look at the available options with you: https://t.co/JzP7hlA23B ^SB,genral_enquiry,order_delayed,order_delayed
295819,Hey @user director's cut or theatre cut ?? https://t.co/lrKH9GJEe5,295817,That you will come to know once the movie is available😉 Stay tuned! ^ZH,Fri Oct 06 18:21:35 +0000 2017,Fri Oct 06 18:25:31 +0000 2017,Hey @119625 director's cut or theatre cut ?? https://t.co/lrKH9GJEe5,@186452 That you will come to know once the movie is available😉 Stay tuned! ^ZH,genral_enquiry,order_delayed,order_delayed
295822,Don’t think they can do much! It’s an electrical item. One came in no working condition and the other just stopped working randomly.,295820,Reaching out using the link ^SB provided we'll be able to help review further on actions needing to be taken for this item. ^TM,Fri Oct 06 18:17:10 +0000 2017,Fri Oct 06 18:25:30 +0000 2017,@AmazonHelp Don’t think they can do much! It’s an electrical item. One came in no working condition and the other just stopped working randomly.,@186453 Reaching out using the link ^SB provided we'll be able to help review further on actions needing to be taken for this item. ^TM,genral_enquiry,order_delayed,order_delayed
295824,do you check your items before you ship them to customers? Second time I’m returning the same item in a matter of days!,295823,I'm sorry for the trouble with this item! Please call us so we can ensure this is reviewed: https://t.co/JzP7hlA23B ^SB,Fri Oct 06 18:06:20 +0000 2017,Fri Oct 06 18:14:00 +0000 2017,@AmazonHelp do you check your items before you ship them to customers? Second time I’m returning the same item in a matter of days!,@186453 I'm sorry for the trouble with this item! Please call us so we can ensure this is reviewed: https://t.co/JzP7hlA23B ^SB,genral_enquiry,order_delayed,order_delayed
295826,I pre-ordered on 5th Aug. It was released 10 Sep. I have prime and its not here. I would say its a bit late :),295828,That's not what we strive for at all! Did we give a reason or any updated tracking information? ^TR,Fri Oct 06 18:29:22 +0000 2017,Fri Oct 06 18:37:32 +0000 2017,@AmazonHelp I pre-ordered on 5th Aug. It was released 10 Sep. I have prime and its not here. I would say its a bit late :),@186454 That's not what we strive for at all! Did we give a reason or any updated tracking information? ^TR,genral_enquiry,order_delayed,order_delayed
295829,I have not seen any reasons. I have only seen the 'arriving' date being pushed back each time I look.,295830,"At your convenience, please reach us directly via phone/chat so we may look into this with you: https://t.co/qy3J24VGxb ^BV",Fri Oct 06 18:57:49 +0000 2017,Fri Oct 06 19:07:00 +0000 2017,@AmazonHelp I have not seen any reasons. I have only seen the 'arriving' date being pushed back each time I look.,"@186454 At your convenience, please reach us directly via phone/chat so we may look into this with you: https://t.co/qy3J24VGxb ^BV",genral_enquiry,order_delayed,order_delayed
295827,pfft still waiting for my copy. Sort it out @user,295825,Have we missed a delivery date? ^TR,Fri Oct 06 18:21:41 +0000 2017,Fri Oct 06 18:25:00 +0000 2017,@186455 @32742 pfft still waiting for my copy. Sort it out @115830,@186454 Have we missed a delivery date? ^TR,genral_enquiry,order_delayed,order_delayed
295845,what the hell is wrong with this package that has not arrived for days??? #shame https://t.co/InMQz2oV8m,295843,"I'm sorry for this delay, Frank! Deliveries can arrive up to 8:00 PM, please keep us updated! We want to help! ^SD",Fri Oct 06 17:51:46 +0000 2017,Fri Oct 06 18:24:31 +0000 2017,@AmazonHelp what the hell is wrong with this package that has not arrived for days??? #shame https://t.co/InMQz2oV8m,"@161874 I'm sorry for this delay, Frank! Deliveries can arrive up to 8:00 PM, please keep us updated! We want to help! ^SD",genral_enquiry,order_delayed,order_delayed
295847,AMZL_US or Amazon Logistics is the worst delivery service ever devised. and @AmazonHelp could care less. They are losing business and prime members.,295846,I'm really sorry to hear this! Do you have a current or specific shipment you've experienced an issue with? ^BV,Fri Oct 06 17:37:17 +0000 2017,Fri Oct 06 18:22:00 +0000 2017,AMZL_US or Amazon Logistics is the worst delivery service ever devised.  and @AmazonHelp could care less.  They are losing business and prime members.,@186446 I'm really sorry to hear this! Do you have a current or specific shipment you've experienced an issue with? ^BV,genral_enquiry,order_delayed,order_delayed
295850,"is it normal practice for your delivery drivers to not ring the bell, drop the parcel then kick it to the doorstep? https://t.co/fOGla282Nm",295848,"Thank you for the info, Jules! We'd like to know more about this from you. Reach out to us here: https://t.co/yVxxShabOy ^AL",Fri Oct 06 17:54:00 +0000 2017,Fri Oct 06 18:21:37 +0000 2017,".@AmazonHelp is it normal practice for your delivery drivers to not ring the bell, drop the parcel then kick it to the doorstep? https://t.co/fOGla282Nm","@186458 Thank you for the info, Jules! We'd like to know more about this from you. Reach out to us here: https://t.co/yVxxShabOy ^AL",genral_enquiry,order_delayed,order_delayed
295853,It's simply says OUT FOR DELIVERY.... But NOTHING,295855,We can still deliver up until 21:00! Please let us know if you haven't received your parcel by this time! ^KJ,Fri Oct 06 18:20:27 +0000 2017,Fri Oct 06 18:39:00 +0000 2017,"@AmazonHelp @115830 @Amazonhelp
It's simply says OUT FOR DELIVERY.... But NOTHING",@186459 We can still deliver up until 21:00! Please let us know if you haven't received your parcel by this time! ^KJ,genral_enquiry,order_delayed,order_delayed
295857,9PM AND STILL NOTHING FROM YOU,295859,"When you have a moment, please phone us here: https://t.co/JzP7hlA23B to report this and discuss re-delivery. ^LB",Fri Oct 06 20:02:10 +0000 2017,Fri Oct 06 20:16:27 +0000 2017,@AmazonHelp 9PM AND STILL NOTHING FROM YOU,"@186459 When you have a moment, please phone us here: https://t.co/JzP7hlA23B to report this and discuss re-delivery. ^LB",genral_enquiry,order_delayed,order_delayed
295861,Your staff are utterly incompetent and none of them know what's happening or where it is pr when it will be delivered #customerexperience,295862,What is showing on the order at the moment? We would be unable to give a time slot.^CD,Sat Oct 07 09:54:05 +0000 2017,Sat Oct 07 10:09:00 +0000 2017,@AmazonHelp Your staff are utterly incompetent and none of them know what's happening or where it is pr when it will be delivered #customerexperience,@186459 What is showing on the order at the moment? We would be unable to give a time slot.^CD,genral_enquiry,order_delayed,order_delayed
295863,They are saying massively different information from new challenge other and from what your staff say. This is ridiculous #CustomerService,295864,"Apologies, did they ask you to wait until a certain date? ^JJ",Sat Oct 07 10:52:10 +0000 2017,Sat Oct 07 11:10:00 +0000 2017,@AmazonHelp They are saying massively different information from new challenge other and from what your staff say. This is ridiculous #CustomerService,"@186459 Apologies, did they ask you to wait until a certain date? ^JJ",genral_enquiry,order_delayed,order_delayed
295865,"No. Again, THEY KEEP CONTRADICTING EACH OTHER. I was told I would get a call for confirmation in 30 mins nearly 3hrs ago #customerexperience",295866,Did you get an email after contacting the agents? ^JJ,Sat Oct 07 11:11:21 +0000 2017,Sat Oct 07 11:21:25 +0000 2017,"@AmazonHelp No. Again, THEY KEEP CONTRADICTING EACH OTHER. I was told I would get a call for confirmation in 30 mins nearly 3hrs ago #customerexperience",@186459 Did you get an email after contacting the agents? ^JJ,genral_enquiry,order_delayed,order_delayed
295854,wheres my damn package !!!! Next day delivery my arse,295852,I'm sorry for the wait! What does the tracking show here: https://t.co/aaDyEz1VgE Have there been delays? Let us know! ^KN,Fri Oct 06 18:12:22 +0000 2017,Fri Oct 06 18:19:27 +0000 2017,@115830 wheres my damn package !!!! Next day delivery my arse,@186459 I'm sorry for the wait! What does the tracking show here: https://t.co/aaDyEz1VgE Have there been delays? Let us know! ^KN,genral_enquiry,order_delayed,order_delayed
295870,They have irritated me. Has anyone had problems with amazon logistics and so called customer service.,295869,"I'm sorry for the frustration! Without giving account details, can you tell us what's going on? We'd love to help. ^AC",Fri Oct 06 18:15:12 +0000 2017,Fri Oct 06 18:19:00 +0000 2017,They have irritated me. Has anyone had problems with amazon logistics and so called customer service.,"@186460 I'm sorry for the frustration! Without giving account details, can you tell us what's going on? We'd love to help. ^AC",genral_enquiry,order_delayed,order_delayed
295875,"nooooooope, it says today by 8 pm, one item said out for delivery and another said arriving tomorrow",295876,We want to make sure you receive your package. Please keep us updated. ^JF,Fri Oct 06 19:02:29 +0000 2017,Fri Oct 06 19:26:00 +0000 2017,"@AmazonHelp nooooooope, it says today by 8 pm, one item said out for delivery and another said arriving tomorrow",@186461 We want to make sure you receive your package. Please keep us updated. ^JF,genral_enquiry,order_delayed,order_delayed
295873,two day shipping my ass @Amazon i just got word that a package i need TODAY isn't coming until tomorrow 🙃,295871,I'm sorry to hear the package isn't arriving as expected! Who was the carrier for this delivery? ^AH,Fri Oct 06 18:14:52 +0000 2017,Fri Oct 06 18:19:00 +0000 2017,two day shipping my ass @115821 i just got word that a package i need TODAY isn't coming until tomorrow 🙃,@186461 I'm sorry to hear the package isn't arriving as expected! Who was the carrier for this delivery? ^AH,genral_enquiry,order_delayed,order_delayed
295880,No @user ! Stop lying that I was not available. It is you who keeps cheating customers even after they pay for Prime. https://t.co/QzBvFFo2j4,295877,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^ZH",Fri Oct 06 18:12:35 +0000 2017,Fri Oct 06 18:17:00 +0000 2017,No @115850 ! Stop lying that I was not available. It is you who keeps cheating customers even after they pay for Prime. https://t.co/QzBvFFo2j4,"@186462 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^ZH",genral_enquiry,order_delayed,order_delayed
295883,prime now app crashing when ordering 😨 both iOS 10.3.3 and 11.0,295882,I'm sorry for the trouble you're experiencing! Have you tried uninstalling and reinstalling the app? ^AC,Fri Oct 06 18:06:54 +0000 2017,Fri Oct 06 18:16:31 +0000 2017,@115821 prime now app crashing when ordering 😨 both iOS 10.3.3 and 11.0,@186465 I'm sorry for the trouble you're experiencing! Have you tried uninstalling and reinstalling the app? ^AC,genral_enquiry,order_delayed,order_delayed
295885,So I take it I will be getting refunded for the next day delivery ? https://t.co/luDW7smzkt,295887,Hi Ethan! I'm sorry to hear about this delay! Was the item sold by Amazon or third-party seller? https://t.co/aaDyEz1VgE ^FR,Fri Oct 06 19:07:05 +0000 2017,Fri Oct 06 19:15:29 +0000 2017,@AmazonHelp So I take it I will be getting refunded for the next day delivery ? https://t.co/luDW7smzkt,@186466 Hi Ethan! I'm sorry to hear about this delay! Was the item sold by Amazon or third-party seller? https://t.co/aaDyEz1VgE ^FR,return/refund request,genral_enquiry,genral_enquiry
295886,Says it's Royal Mail carrier,295884,Have you had a chance to contact the carrier for insight: https://t.co/wYfCUbeq0D? What info did they provide? ^LI,Fri Oct 06 18:10:58 +0000 2017,Fri Oct 06 18:15:37 +0000 2017,@AmazonHelp Says it's Royal Mail carrier,@186466 Have you had a chance to contact the carrier for insight: https://t.co/wYfCUbeq0D? What info did they provide? ^LI,genral_enquiry,order_delayed,order_delayed
295892,what's the craic with paying next day delivery and it not being here ? Is this a joke ?,295890,"Hi there, Ethan! Is your order out for delivery: https://t.co/aaDyEz1VgE? If so, deliveries are made until 21:00. ^WJ",Fri Oct 06 17:28:15 +0000 2017,Fri Oct 06 17:43:30 +0000 2017,@AmazonHelp what's the craic with paying next day delivery and it not being here ? Is this a joke ?,"@186466 Hi there, Ethan! Is your order out for delivery: https://t.co/aaDyEz1VgE? If so, deliveries are made until 21:00. ^WJ",genral_enquiry,order_delayed,order_delayed
295896,is always taking $103 out of people bank accounts without authorization !!,295893,"Hi there, were you charged this amount with an Amazon Prime description? We'd be happy to help resolve this for you! ^SD",Fri Oct 06 17:50:56 +0000 2017,Fri Oct 06 18:15:32 +0000 2017,@117795 is always taking $103 out of people bank accounts without authorization !!,"@186467 Hi there, were you charged this amount with an Amazon Prime description? We'd be happy to help resolve this for you! ^SD",genral_enquiry,order_delayed,order_delayed
295900,Already filled formal complaint. Logistic team unable to contact driver directly to determine where package is & arrival time.,295902,We'd like to look into this with you directly. Please provide your contact info here: https://t.co/E2hUUMPnD9 ^LB,Fri Oct 06 18:27:39 +0000 2017,Fri Oct 06 18:42:35 +0000 2017,@AmazonHelp Already filled formal complaint. Logistic team unable to contact driver directly to determine where package is &amp; arrival time.,@186468 We'd like to look into this with you directly. Please provide your contact info here: https://t.co/E2hUUMPnD9 ^LB,genral_enquiry,order_delayed,order_delayed
295901,need better transperacy between your logistic team and drivers. Currently experiencing terrible customer experience due to lack of.,295898,I'm sorry for the poor experience. Can you tell us what's going on? Which carrier is listed here: https://t.co/Y5jpI9gRhE ^RA,Fri Oct 06 18:11:58 +0000 2017,Fri Oct 06 18:15:00 +0000 2017,@115821 need better transperacy between your logistic team and drivers. Currently experiencing terrible customer experience due to lack of.,@186468 I'm sorry for the poor experience. Can you tell us what's going on? Which carrier is listed here: https://t.co/Y5jpI9gRhE ^RA,genral_enquiry,order_delayed,order_delayed
226041,I am enjoying Amazon prime Video on my iPad and phone I think it will be a great experience watching movies on big screen with fire stick,295905,Good choice. You can check here: https://t.co/a8mZTFAcSs for more details about Fire TV stick. ^VN,Fri Oct 06 18:06:24 +0000 2017,Fri Oct 06 18:14:34 +0000 2017,@119625 I am enjoying Amazon prime  Video on my iPad and phone I think it will be a great experience watching movies on big screen with  fire stick,@186469 Good choice. You can check here: https://t.co/a8mZTFAcSs for more details about Fire TV stick. ^VN,genral_enquiry,order_delayed,order_delayed
295907,"On the phone now. Apparently, your driver decided to defraud their shift & mark packages delivered well before they were!? Still waiting..",295909,Please keep us updated on the outcome of your call! ^AC,Fri Oct 06 18:31:50 +0000 2017,Fri Oct 06 18:36:36 +0000 2017,"@AmazonHelp On the phone now. Apparently, your driver decided to defraud their shift &amp; mark packages delivered well before they were!? Still waiting..",@186470 Please keep us updated on the outcome of your call! ^AC,genral_enquiry,order_delayed,order_delayed
295911,"Turns out they delivered it to the wrong building/apartment..? Luckily, my neighbor was honest & returned it to the office. This time!",295912,I'm sorry about the inconvenience of the delivery! Very glad to hear you were able to get your order! ^AH,Fri Oct 06 19:04:01 +0000 2017,Fri Oct 06 19:09:00 +0000 2017,"@AmazonHelp Turns out they delivered it to the wrong building/apartment..? Luckily, my neighbor was honest &amp; returned it to the office. This time!",@186470 I'm sorry about the inconvenience of the delivery! Very glad to hear you were able to get your order! ^AH,genral_enquiry,order_delayed,order_delayed
295908,Just got notification my package was delivered but there's no package & your site is ZERO help..? Who do I contact?,295906,"Did you check our Help Pages for tips? If so and that wasn't helpful, please reach us via phone/chat: https://t.co/hApLpMlfHN ^KN",Fri Oct 06 17:46:24 +0000 2017,Fri Oct 06 18:14:05 +0000 2017,@115821 @AmazonHelp Just got notification my package was delivered but there's no package &amp; your site is ZERO help..? Who do I contact?,"@186470 Did you check our Help Pages for tips? If so and that wasn't helpful, please reach us via phone/chat: https://t.co/hApLpMlfHN ^KN",genral_enquiry,order_delayed,order_delayed
296396,When will you release season 2 of #InsideEdge,296395,We haven't made any announcement on this. Please stay tuned. ^SV,Fri Oct 06 18:22:14 +0000 2017,Fri Oct 06 18:42:35 +0000 2017,@119625 When will you release season 2 of #InsideEdge,@186592 We haven't made any announcement on this. Please stay tuned. ^SV,genral_enquiry,order_delayed,order_delayed
296402,team I placed order [ORDER_ID] can you tell status.. my money got deducted but no update,296401,"(1/2) I'm sorry! Which of our websites was the order placed on? For example, https://t.co/nUUp5MLhYl or Amazon.in?",Fri Oct 06 18:24:55 +0000 2017,Fri Oct 06 18:30:00 +0000 2017,@115821 team I placed order 114-6263863-2959436 can you tell status.. my money got deducted but no update,"@133051 (1/2) I'm sorry! Which of our websites was the order placed on? For example, https://t.co/nUUp5MLhYl or Amazon.in?",genral_enquiry,order_delayed,order_delayed
296405,Okay @AmazonHelp just help me find out who's car is this so I can find my package. Thanks. https://t.co/OB5NOucnoZ,296404,That's strange! We'd like to look into this further with you. Please reach out with more details here: https://t.co/RUr44mlVPh ^AJ,Fri Oct 06 18:04:37 +0000 2017,Fri Oct 06 18:39:53 +0000 2017,Okay @AmazonHelp just help me find out who's car is this so I can find my package. Thanks. https://t.co/OB5NOucnoZ,@186593 That's strange! We'd like to look into this further with you. Please reach out with more details here: https://t.co/RUr44mlVPh ^AJ,genral_enquiry,order_delayed,order_delayed
296408,Yet another #Amazon #driver smashes into this #hydrant that was recently repaired. #NotADemolitionDerby #badamazondrivers #retest 9 https://t.co/cLafm5uALV,296406,We'd like to take a closer look at this. Please provide detailed info on the incident here: https://t.co/bezc2Tp8q8 ^KP,Fri Oct 06 18:30:00 +0000 2017,Fri Oct 06 18:39:00 +0000 2017,Yet another #Amazon #driver smashes into this #hydrant that was recently repaired. #NotADemolitionDerby  #badamazondrivers #retest 9 https://t.co/cLafm5uALV,@186594 We'd like to take a closer look at this. Please provide detailed info on the incident here: https://t.co/bezc2Tp8q8 ^KP,genral_enquiry,order_delayed,order_delayed
296411,fuck you @Amazon I've been waiting on a prime package for 3 days,296409,So sorry for the poor experience! We're here to help. Have we missed the delivery date seen here: https://t.co/Y5jpI9gRhE ? ^AD,Fri Oct 06 18:30:53 +0000 2017,Fri Oct 06 18:37:00 +0000 2017,fuck you @115821 I've been waiting on a prime package for 3 days,@186595 So sorry for the poor experience! We're here to help. Have we missed the delivery date seen here: https://t.co/Y5jpI9gRhE ? ^AD,genral_enquiry,order_delayed,order_delayed
296417,You are constantly taking monthly charges from my disabled brothers account when you can't deliver to his new residential area! 4 times even after he tried cancelling 4x!!😡what's going on? 1/2,296415,"I'm sorry to hear this! Have you had a chance to reach out to us? If so, what info did we provide you? ^AC",Fri Oct 06 18:28:23 +0000 2017,Fri Oct 06 18:36:00 +0000 2017,@117093 You are constantly taking monthly charges from my disabled brothers account when you can't deliver to his new residential area! 4 times even after he tried cancelling 4x!!😡what's going on? 1/2,"@186596 I'm sorry to hear this! Have you had a chance to reach out to us? If so, what info did we provide you? ^AC",genral_enquiry,order_delayed,order_delayed
296419,I don't have an option to file a claim? https://t.co/kSw0FDgy2C,296421,We are happy to look into this with you. Please contact us here: https://t.co/EKXRLsnxJu ^AF,Fri Oct 06 18:40:33 +0000 2017,Fri Oct 06 18:47:29 +0000 2017,@AmazonHelp I don't have an option to file a claim? https://t.co/kSw0FDgy2C,@186597 We are happy to look into this with you. Please contact us here: https://t.co/EKXRLsnxJu ^AF,genral_enquiry,order_delayed,order_delayed
296420,I ordered a product and the wrong thing came in. I messaged the seller and they requested photos. Now they disappear?! What do I do? https://t.co/pzymjzsMtQ,296418,"I'm sorry for this, Amanda! You are protected by our A-to-z Guarantee. For more info, please visit: https://t.co/DkriceC6QY. ^SD",Fri Oct 06 18:21:59 +0000 2017,Fri Oct 06 18:34:57 +0000 2017,@115821 I ordered a product and the wrong thing came in. I messaged the seller and they requested photos. Now they disappear?! What do I do? https://t.co/pzymjzsMtQ,"@186597 I'm sorry for this, Amanda! You are protected by our A-to-z Guarantee. For more info, please visit: https://t.co/DkriceC6QY. ^SD",Discrepancy_in_Product,return/refund request,return/refund request
296423,Amazon. I don't even have time to replace them as it's for Diner En Blanc this afternoon. Livid.,296425,I understand the inconvenience. Please use this link to reach out directly when you have a chance: https://t.co/EKXRLsnxJu ^GL,Fri Oct 06 18:32:50 +0000 2017,Fri Oct 06 18:54:00 +0000 2017,@AmazonHelp Amazon. I don't even have time to replace them as it's for Diner En Blanc this afternoon. Livid.,@186598 I understand the inconvenience. Please use this link to reach out directly when you have a chance: https://t.co/EKXRLsnxJu ^GL,genral_enquiry,order_delayed,order_delayed
296424,S/O to @Amazon for sending me dirty/used shoes. #AmazonFail https://t.co/193eY7ALC2,296422,Oh my! I'm sorry you received your order in this condition! Were the shoes shipped by Amazon or third-party seller? ^KJ,Fri Oct 06 18:15:27 +0000 2017,Fri Oct 06 18:32:08 +0000 2017,S/O to @115821 for sending me dirty/used shoes. #AmazonFail https://t.co/193eY7ALC2,@186598 Oh my! I'm sorry you received your order in this condition! Were the shoes shipped by Amazon or third-party seller? ^KJ,genral_enquiry,order_delayed,order_delayed
296429,Hi again. I never got this order and it's sitting as a delivery exception. How do I get my money back?,296430,Please reach out to us via phone or chat here so we can go over available options with you: https://t.co/yLNTSOOT8x ^CL,Thu Oct 12 04:13:08 +0000 2017,Thu Oct 12 04:16:30 +0000 2017,@AmazonHelp @123967 Hi again. I never got this order and it's sitting as a delivery exception. How do I get my money back?,@186599 Please reach out to us via phone or chat here so we can go over available options with you: https://t.co/yLNTSOOT8x ^CL,return/refund request,genral_enquiry,genral_enquiry
296428,I accidentally shipped something to an old address and @user is the carrier. Can I redirect to a facility for me to pick up?,296426,I would recommend contacting them and asking. Or have them send it back and place a new order. ^AF,Fri Oct 06 18:15:39 +0000 2017,Fri Oct 06 18:31:01 +0000 2017,@AmazonHelp I accidentally shipped something to an old address and @123967 is the carrier. Can I redirect to a facility for me to pick up?,@186599 I would recommend contacting them and asking. Or have them send it back and place a new order. ^AF,genral_enquiry,order_delayed,order_delayed
