customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,manually_corrected_intent,manually_corrected_escalation,gold_intent,gold_escalation,gold_secondary_intent,secondary_intent,intent,gold_escalation_reason,pred_intent,pred_escalation,canned_reply,retrieval_reply,agent_reply
277081,Thank u very much big lier asking me cancel order because it's not working out. What an service sir ji,277082,We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH,Sun Oct 15 06:01:30 +0000 2017,Sun Oct 15 06:29:27 +0000 2017,@AmazonHelp Thank u very much big lier asking me cancel order because it's not working out. What an service sir ji,@182213 We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH,customer_service_complaint,AUTO_HANDLE,customer_service_complaint,AUTO_HANDLE,genral_enquiry,genral_enquiry,customer_service_complaint,Customer feedback and service complaint acknowledged with empathy and internal review channels.,customer_service_complaint,AUTO_HANDLE,We apologize for your poor experience. Please contact our support team so we can assist you. ^Amazon,We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH,"I'm deeply sorry for the frustrating experience you've had with us. This is not at all the standard of service we strive to provide. Without sharing personal details publicly, please connect with us directly here: https://amazon.com/contact-us so a specialist can look into this. ^AI"
302613,please help. Our Alexa listened to tv and copied Advert Alexa order of dog food.,302611,"Oh no! If you need to cancel an order Ruth, you can do that here: https://t.co/Y5jpI9gRhE Let us know if this helps! ^JD",Fri Oct 06 21:47:58 +0000 2017,Fri Oct 06 21:51:33 +0000 2017,@115833 please help. Our Alexa listened to tv and copied Advert Alexa order of dog food.,"@188208 Oh no! If you need to cancel an order Ruth, you can do that here:  https://t.co/Y5jpI9gRhE Let us know if this helps! ^JD",cancellation_request,AUTO_HANDLE,cancellation_request,AUTO_HANDLE,return/refund request,return/refund request,cancellation_request,Order cancellation safely addressed via self-service options in Your Orders portal.,cancellation_request,AUTO_HANDLE,You can attempt to cancel your order in 'Your Orders' if it has not yet entered the shipping process. ^Amazon,"Oh no! If you need to cancel an order Ruth, you can do that here: https://t.co/Y5jpI9gRhE Let us know if this helps! ^JD","I understand you want to cancel your order. If the order hasn't entered the shipping process, you can cancel it directly under 'Your Orders' (https://amazon.com/your-orders). If it has already shipped, you can refuse delivery or return it once received. ^AI"
38161,I purchased this book for my commute this morning and it won't show up to listen. Now I can't cancel. Plz help https://t.co/0sAo5aGFbS,38158,"Hi, sorry to hear that, does it show up in the purchase history on your account: https://t.co/PXy2jin5AJ? ^JJ",Wed Nov 01 14:27:16 +0000 2017,Wed Nov 01 14:33:33 +0000 2017,@AmazonHelp I purchased this book for my commute this morning and it won't show up to listen. Now I can't cancel. Plz help https://t.co/0sAo5aGFbS,"@124289 Hi, sorry to hear that, does it show up in the purchase history on your account: https://t.co/PXy2jin5AJ? ^JJ",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"Hi, sorry to hear that, does it show up in the purchase history on your account: https://t.co/PXy2jin5AJ? ^JJ","I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
180676,I've literally not inquired about this order for fear of this and sure enough CS escalated a ticket 2 cancel in 24 hours without my approval,180675,"Apologies, please contact us here: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ",Wed Oct 04 12:23:33 +0000 2017,Wed Oct 04 12:29:25 +0000 2017,@AmazonHelp I've literally not inquired about this order for fear of this and sure enough CS escalated a ticket 2 cancel in 24 hours without my approval,"@158470 Apologies, please contact us here: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ",customer_service_complaint,AUTO_HANDLE,customer_service_complaint,AUTO_HANDLE,genral_enquiry,genral_enquiry,customer_service_complaint,Customer feedback and service complaint acknowledged with empathy and internal review channels.,customer_service_complaint,AUTO_HANDLE,We apologize for your poor experience. Please contact our support team so we can assist you. ^Amazon,"Apologies, please contact us here: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ","I'm deeply sorry for the frustrating experience you've had with us. This is not at all the standard of service we strive to provide. Without sharing personal details publicly, please connect with us directly here: https://amazon.com/contact-us so a specialist can look into this. ^AI"
86211,help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered. Thanx,86210,"We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here: https://t.co/hApLpMlfHN ^GS",Thu Nov 30 14:07:04 +0000 2017,Thu Nov 30 14:09:31 +0000 2017,"@115821 help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered.  

Thanx","@134819 We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here:  https://t.co/hApLpMlfHN ^GS",cancellation_request,AUTO_HANDLE,cancellation_request,AUTO_HANDLE,return/refund request,return/refund request,cancellation_request,Order cancellation safely addressed via self-service options in Your Orders portal.,cancellation_request,AUTO_HANDLE,You can attempt to cancel your order in 'Your Orders' if it has not yet entered the shipping process. ^Amazon,"We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here: https://t.co/hApLpMlfHN ^GS","I understand you want to cancel your order. If the order hasn't entered the shipping process, you can cancel it directly under 'Your Orders' (https://amazon.com/your-orders). If it has already shipped, you can refuse delivery or return it once received. ^AI"
284041,I just Clicked the order cancellation button by mistakenly but I want that order... The order is shipped and Will that reach me?,284039,I'm sorry to know that. Kindly get in touch with our team here: https://t.co/T6y6Xlutbs. They'll look into this for you. ^VN,Fri Oct 06 13:12:59 +0000 2017,Fri Oct 06 13:18:55 +0000 2017,"@AmazonHelp I just Clicked the order cancellation button by mistakenly but I want that order...
The order is shipped and Will that reach me?",@183647 I'm sorry to know that. Kindly get in touch with our team here: https://t.co/T6y6Xlutbs. They'll look into this for you. ^VN,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",I'm sorry to know that. Kindly get in touch with our team here: https://t.co/T6y6Xlutbs. They'll look into this for you. ^VN,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
312401,another order late. Wonder if this one will get cancelled too.,312399,We'd like to help. What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,Sat Oct 07 04:06:43 +0000 2017,Sat Oct 07 04:13:00 +0000 2017,@AmazonHelp  another order late. Wonder if this one will get cancelled too.,@190603 We'd like to help. What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,We'd like to help. What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
285047,Its again half and hour no call from your side !! Should i cancel all orders??,285048,We'll work on it and get back to you at the earliest Vrashin. ^HN,Fri Oct 06 15:25:23 +0000 2017,Fri Oct 06 15:52:30 +0000 2017,@AmazonHelp Its again half and hour no call from your side !! Should i cancel all orders??,@183917 We'll work on it and get back to you at the earliest Vrashin. ^HN,customer_service_complaint,AUTO_HANDLE,customer_service_complaint,AUTO_HANDLE,genral_enquiry,genral_enquiry,customer_service_complaint,Customer feedback and service complaint acknowledged with empathy and internal review channels.,customer_service_complaint,AUTO_HANDLE,We apologize for your poor experience. Please contact our support team so we can assist you. ^Amazon,We'll work on it and get back to you at the earliest Vrashin. ^HN,"I'm deeply sorry for the frustrating experience you've had with us. This is not at all the standard of service we strive to provide. Without sharing personal details publicly, please connect with us directly here: https://amazon.com/contact-us so a specialist can look into this. ^AI"
300032,"Tried loading money in Amazon Pay twice, Your app and webpage shows success message but money doesn't get loaded #Whatshappening",300031,That is unusual. Please contact our support team here: https://t.co/vlvfJrlYEH and we'll investigate this. ^ZH,Fri Oct 06 20:06:48 +0000 2017,Fri Oct 06 20:21:44 +0000 2017,"@115850 : Tried loading money in Amazon Pay twice, Your app and webpage shows success message but money doesn't get loaded #Whatshappening",@187543 That is unusual. Please contact our support team here: https://t.co/vlvfJrlYEH and we'll investigate this. ^ZH,payment_issue,ESCALATE,payment_issue,ESCALATE,genral_enquiry,genral_enquiry,payment_issue,"Disputed payment transaction, double deduction, or wallet loading discrepancy requiring ledger verification.",payment_issue,ESCALATE,"For security, we cannot view payment details over Twitter. Please contact our support team directly. ^Amazon",That is unusual. Please contact our support team here: https://t.co/vlvfJrlYEH and we'll investigate this. ^ZH,"I'm sorry to hear about the trouble with your payment or charges! For your security, we cannot view or modify billing details over Twitter. Please contact our support team via phone or chat here: https://amazon.com/contact-us so we can investigate. ^AI"
181143,"Hello. My account still on hold, but you charge money for Prime? WTF?! https://t.co/MfVcougVgb",181142,"Did you contact our customer service? If not, please do this. Our colleagues take a look at. ^TG",Wed Sep 06 03:34:28 +0000 2017,Wed Sep 06 04:17:55 +0000 2017,"@AmazonHelp Hello. My account still on hold, but you charge money for Prime? WTF?! https://t.co/MfVcougVgb","@158540 Did you contact our customer service? If not, please do this. Our colleagues take a look at. ^TG",payment_issue,AUTO_HANDLE,payment_issue,AUTO_HANDLE,genral_enquiry,genral_enquiry,payment_issue,Standard self-service workflow for payment_issue.,payment_issue,AUTO_HANDLE,"For security, we cannot view payment details over Twitter. Please contact our support team directly. ^Amazon","Did you contact our customer service? If not, please do this. Our colleagues take a look at. ^TG","I'm sorry to hear about the trouble with your payment or charges! For your security, we cannot view or modify billing details over Twitter. Please contact our support team via phone or chat here: https://amazon.com/contact-us so we can investigate. ^AI"
295330,it still hasn't come. I have had numerous texts and emails saying it was definitely coming today. I paid for One Day Delivery,295332,"We'd like to review the order and assist you directly, please reach us by choosing ""phone"" here: https://t.co/JzP7hlRCV9 ^JR",Fri Oct 06 20:03:24 +0000 2017,Fri Oct 06 20:13:03 +0000 2017,@AmazonHelp it still hasn't come. I have had numerous texts and emails saying it was definitely coming today. I paid for One Day Delivery,"@186342 We'd like to review the order and assist you directly, please reach us by choosing ""phone"" here: https://t.co/JzP7hlRCV9 ^JR",order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,"We'd like to review the order and assist you directly, please reach us by choosing ""phone"" here: https://t.co/JzP7hlRCV9 ^JR","I'm very sorry for the delivery delay! I understand this is urgent. Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
222721,Ok but what about cashback i pay through amazon pay,222723,Kindly get in touch with us here: https://t.co/ClpUL3sUE3 and we’ll be glad to help you. ^AG,Thu Oct 05 04:09:12 +0000 2017,Thu Oct 05 04:58:26 +0000 2017,@AmazonHelp Ok but what about cashback i pay through amazon pay,@169195 Kindly get in touch with us here: https://t.co/ClpUL3sUE3 and we’ll be glad to help you. ^AG,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",Kindly get in touch with us here: https://t.co/ClpUL3sUE3 and we’ll be glad to help you. ^AG,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
142131,"Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""",142133,"Thanks for that info, Phil! Let's try this. When you have a free moment, reach out to us here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd love to help! ^SM",Fri Nov 24 12:38:15 +0000 2017,Fri Nov 24 12:53:33 +0000 2017,"@AmazonHelp Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""","@148075 Thanks for that info, Phil! Let's try this. When you have a free moment, reach out to us here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd love to help! ^SM",genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon","Thanks for that info, Phil! Let's try this. When you have a free moment, reach out to us here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd love to help! ^SM",I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
69696,CALLED UP UR CUSTOMER CARE CHECK STATUS. ASKED THEM TO CONFIRM OVER MAIL AND THEY HANG UP. WHAT A CUSTOMER SERVICE TEAM YOU GUYS HAVE #AmazonFraud #AmazonFails #AmazonPay #AmazonPayQuiz @user PS: is this why Amit Agarwal is not on twitter #whereisamazonindiamd,69697,I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,Sun Dec 03 06:51:57 +0000 2017,Sun Dec 03 07:01:00 +0000 2017,@AmazonHelp @115850 CALLED UP UR CUSTOMER CARE CHECK STATUS. ASKED THEM TO CONFIRM OVER MAIL AND THEY HANG UP. WHAT A CUSTOMER SERVICE TEAM YOU GUYS HAVE #AmazonFraud #AmazonFails #AmazonPay #AmazonPayQuiz @115851 PS: is this why Amit Agarwal is not on twitter #whereisamazonindiamd,@130696 I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,customer_service_complaint,AUTO_HANDLE,customer_service_complaint,AUTO_HANDLE,genral_enquiry,genral_enquiry,customer_service_complaint,Customer feedback and service complaint acknowledged with empathy and internal review channels.,customer_service_complaint,AUTO_HANDLE,We apologize for your poor experience. Please contact our support team so we can assist you. ^Amazon,I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,"I'm deeply sorry for the frustrating experience you've had with us. This is not at all the standard of service we strive to provide. Without sharing personal details publicly, please connect with us directly here: https://amazon.com/contact-us so a specialist can look into this. ^AI"
191942,WTF! @AmazonHelp @user @user I've been waiting for this order for years! Using the same payment method - I have always used! WTF!,191941,"I'm sorry to hear of the trouble! W/o sharing acct info, can you please elaborate on the issue? We're want to help if we can! ^KN",Wed Oct 04 17:08:31 +0000 2017,Wed Oct 04 17:19:31 +0000 2017,WTF! @AmazonHelp @115851 @115830  I've been waiting for this order for years! Using the same payment method - I have always used! WTF!,"@161038 I'm sorry to hear of the trouble! W/o sharing acct info, can you please elaborate on the issue? We're want to help if we can! ^KN",order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,"I'm sorry to hear of the trouble! W/o sharing acct info, can you please elaborate on the issue? We're want to help if we can! ^KN","I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
131800,I have contacted amazon india 20 times and they offer me a call back which i never received nor i got any resolution for a cash back issue..they r of no help and it's depressing to contact again n again for the same issue.I forworded my bank statement 3-4 times,131799,We're sorry to know you've not yet received cashback. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^AR,Fri Nov 24 06:39:27 +0000 2017,Fri Nov 24 07:14:00 +0000 2017,@115850 @115821 I have contacted amazon india 20 times and they offer me a call back which i never received nor i got any resolution for a cash back issue..they r of no help and it's depressing to contact again n again for the same issue.I forworded my bank statement 3-4 times,@145524 We're sorry to know you've not yet received cashback. Please share your details here: https://t.co/GIJyeYqKE0  I'll reach out to you with further assistance. ^AR,payment_issue,AUTO_HANDLE,payment_issue,AUTO_HANDLE,genral_enquiry,genral_enquiry,payment_issue,Standard self-service workflow for payment_issue.,payment_issue,AUTO_HANDLE,"For security, we cannot view payment details over Twitter. Please contact our support team directly. ^Amazon",We're sorry to know you've not yet received cashback. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^AR,"I'm sorry to hear about the trouble with your payment or charges! For your security, we cannot view or modify billing details over Twitter. Please contact our support team via phone or chat here: https://amazon.com/contact-us so we can investigate. ^AI"
313851,There is no order and I’ve paid for these and wasted time do I will have them today or prosecute,313852,Did you receive an order confirmation email? What is the delivery date in it? ^AT,Sat Oct 07 06:20:11 +0000 2017,Sat Oct 07 06:32:51 +0000 2017,@AmazonHelp There is no order and I’ve paid for these and wasted time do I will have them today or prosecute,@190939 Did you receive an order confirmation email? What is the delivery date in it? ^AT,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,Did you receive an order confirmation email? What is the delivery date in it? ^AT,"I'm very sorry for the delivery delay! I understand this is urgent. Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
96647,This doesn’t really help actually and from what I read I should not have been charged extra for my package,96646,"We want you to have a great experience, lets look into available options together. Please contact us via phone or chat here: https://t.co/hApLpMlfHN ^MW",Thu Nov 30 16:32:12 +0000 2017,Thu Nov 30 16:41:30 +0000 2017,@AmazonHelp This doesn’t really help actually and from what I read I should not have been charged extra for my package,"@137091 We want you to have a great experience, lets look into available options together. Please contact us via phone or chat here:  https://t.co/hApLpMlfHN ^MW",genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon","We want you to have a great experience, lets look into available options together. Please contact us via phone or chat here: https://t.co/hApLpMlfHN ^MW",I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
313904,Fuck @Amazon and not delivering my package when I paid for 1 day shipping. That's bullshit,313903,Oh no! I'm sorry for the wait! Will you tell us what the tracking info says here: https://t.co/Y5jpI9gRhE? ^DW,Sat Oct 07 05:44:42 +0000 2017,Sat Oct 07 05:49:53 +0000 2017,Fuck @115821 and not delivering my package when I paid for 1 day shipping. That's bullshit,@190946 Oh no! I'm sorry for the wait! Will you tell us what the tracking info says here: https://t.co/Y5jpI9gRhE? ^DW,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,Oh no! I'm sorry for the wait! Will you tell us what the tracking info says here: https://t.co/Y5jpI9gRhE? ^DW,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
63988,"cant fill the form again. Let me know what details are required, i will send it out to you. #AmazonFails #AmazonFraud @user #AmazonPay",63985,We will not be able to offer any insight till we receive the details via form offered earlier. Appreciate your understanding. ^RW,Thu Nov 30 07:34:07 +0000 2017,Thu Nov 30 07:55:57 +0000 2017,"@AmazonHelp @115850 cant fill the form again. Let me know what details are required, i will send it out to you. #AmazonFails #AmazonFraud @115851 #AmazonPay",@130696 We will not be able to offer any insight till we receive the details via form offered earlier. Appreciate your understanding. ^RW,payment_issue,ESCALATE,payment_issue,ESCALATE,genral_enquiry,genral_enquiry,payment_issue,"Disputed payment transaction, double deduction, or wallet loading discrepancy requiring ledger verification.",payment_issue,ESCALATE,"For security, we cannot view payment details over Twitter. Please contact our support team directly. ^Amazon",We will not be able to offer any insight till we receive the details via form offered earlier. Appreciate your understanding. ^RW,"I'm sorry to hear about the trouble with your payment or charges! For your security, we cannot view or modify billing details over Twitter. Please contact our support team via phone or chat here: https://amazon.com/contact-us so we can investigate. ^AI"
235109,"sad Diwali ,prices not realis tic ,GST ,taxes ,",235108,Pricing and offers are decision of the sellers. I'll be sure to pass your feedback internally. ^SG,Thu Oct 05 13:27:47 +0000 2017,Thu Oct 05 13:43:00 +0000 2017,"@115850 sad Diwali ,prices not realis tic ,GST ,taxes ,",@171993 Pricing and offers are decision of the sellers. I'll be sure to pass your feedback internally. ^SG,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",Pricing and offers are decision of the sellers. I'll be sure to pass your feedback internally. ^SG,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
162002,"You need more information about this digital paperweight? Ok. Randomly powering on and off, we have to reset the app multiple times, if you set it to loop on anything she will cut herself off after 2 hours and you have to wake it up and start all over. Still need more info?",162001,"Thanks for the additinal details! We'd love to further troubleshoot your Alexa issues, but we'll need to do it in real-time. Please give us a call or chat through this link, and we'll be happy to get it sorted for you! https://t.co/hApLpMlfHN ^JD",Fri Nov 24 19:03:12 +0000 2017,Fri Nov 24 19:08:52 +0000 2017,"@AmazonHelp You need more information about this digital paperweight? Ok. 
Randomly powering on and off, 
we have to reset the app multiple times, 
if you set it to loop on anything she will cut herself off after 2 hours and you have to wake it up and start all over.
Still need more info?","@153403 Thanks for the additinal details! We'd love to further troubleshoot your Alexa issues, but we'll need to do it in real-time. Please give us a call or chat through this link, and we'll be happy to get it sorted for you!  https://t.co/hApLpMlfHN ^JD",genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon","Thanks for the additinal details! We'd love to further troubleshoot your Alexa issues, but we'll need to do it in real-time. Please give us a call or chat through this link, and we'll be happy to get it sorted for you! https://t.co/hApLpMlfHN ^JD",I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
317597,"You could have simply blocked the account, if you had reasonable suspicions of a breach, and contacted me.",317595,My apologies for this. What Amazon site do you use? For example. https://t.co/nUUp5MLhYl Amazon.es etc. ^PK,Sat Oct 07 08:51:11 +0000 2017,Sat Oct 07 09:12:52 +0000 2017,"@115821 You could have simply blocked the account, if you had reasonable suspicions of a breach, and contacted me.",@191799 My apologies for this. What Amazon site do you use? For example. https://t.co/nUUp5MLhYl Amazon.es etc. ^PK,account_issue,ESCALATE,account_issue,ESCALATE,genral_enquiry,genral_enquiry,account_issue,"Account security, credential issue, or digital access lockout requiring verified specialist intervention.",account_issue,ESCALATE,"For account security assistance, please visit our login and password help page. ^Amazon",My apologies for this. What Amazon site do you use? For example. https://t.co/nUUp5MLhYl Amazon.es etc. ^PK,"I understand you're experiencing an account issue. For your security, we cannot access account details on Twitter. Please follow our account recovery steps or contact our security specialists here: https://amazon.com/help/account. ^AI"
24951,I have added my email address with the account kindly get back with the resolution,24952,"In that case, please fill in form once again here: https://t.co/GIJyeYqKE0 and let us know. We'll check and reach out to you. ^VN",Wed Nov 01 15:57:17 +0000 2017,Wed Nov 01 16:16:00 +0000 2017,@AmazonHelp I have added my email address with the account kindly get back with the resolution,"@121399 In that case, please fill in form once again here: https://t.co/GIJyeYqKE0 and let us know. We'll check and reach out to you. ^VN",genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon","In that case, please fill in form once again here: https://t.co/GIJyeYqKE0 and let us know. We'll check and reach out to you. ^VN",I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
118800,Trying to do some shopping. I’ve had to reset my password 4x now it still says my password is incorrect. Please help.,118798,I'm sorry you've been having troubles with your account; please use the following link so we can help provide real-time assistance: https://t.co/jzvkhdlrK5 ^WM,Thu Nov 23 22:28:17 +0000 2017,Thu Nov 23 22:30:34 +0000 2017,@115821 Trying to do some shopping. I’ve had to reset my password 4x now it still says my password is incorrect.  Please help.,@142334 I'm sorry you've been having troubles with your account; please use the following link so we can help provide real-time assistance: https://t.co/jzvkhdlrK5 ^WM,account_issue,ESCALATE,account_issue,ESCALATE,genral_enquiry,genral_enquiry,account_issue,"Account security, credential issue, or digital access lockout requiring verified specialist intervention.",account_issue,ESCALATE,"For account security assistance, please visit our login and password help page. ^Amazon",I'm sorry you've been having troubles with your account; please use the following link so we can help provide real-time assistance: https://t.co/jzvkhdlrK5 ^WM,"I understand you're experiencing an account issue. For your security, we cannot access account details on Twitter. Please follow our account recovery steps or contact our security specialists here: https://amazon.com/help/account. ^AI"
52243,I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,52241,I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,Wed Nov 01 18:14:04 +0000 2017,Wed Nov 01 18:17:31 +0000 2017,@AmazonHelp I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,@127747 I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,account_issue,ESCALATE,account_issue,ESCALATE,genral_enquiry,genral_enquiry,account_issue,"Account security, credential issue, or digital access lockout requiring verified specialist intervention.",account_issue,ESCALATE,"For account security assistance, please visit our login and password help page. ^Amazon",I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,"I understand you're experiencing an account issue. For your security, we cannot access account details on Twitter. Please follow our account recovery steps or contact our security specialists here: https://amazon.com/help/account. ^AI"
